sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,enable_googlecheckout,gallery,gender,geschmacksrichtugen,gift_message_available,gross_weight,has_options,image,image_label,liters,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,net_weight,news_from_date,news_to_date,options_container,page_layout,price,processor,ram_size,required_options,response_time,room,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
40003,,Default,simple,,,base,,"2013-10-01 17:10:19",,,,,"2-3 Tage","Unsere beliebte Erdbeer-Joghurt mit einer Flasche Erdbeer Palio Secco. ",1,,,,,3050,0,/e/r/erdbeer-joghurt_mit_palio_.jpg,"Erdbeer-Joghurt mit Palio-Secco",,,,"Erdbeer-Joghurt mit Palio-Secco, Präsente & Geschenke, Onlineshop, gemischte Präsente","Erdbeer-Joghurt mit Palio-Secco, Präsente & Geschenke, Onlineshop, gemischte Präsente","Erdbeer-Joghurt mit Palio-Secco",,,,"Use config","Use config","Erdbeer-Joghurt mit Palio-Secco",1200,,,"Block after Info Column",,29.5000,,,0,,,,,,,,"Nicht nur zur Erdbeerzeit ein Genuss! Gut gekühlt ein spritziges Geschmackserlebnis",/e/r/erdbeer-joghurt_mit_palio_.jpg,"Erdbeer-Joghurt mit Palio-Secco",,,,1,2,/e/r/erdbeer-joghurt_mit_palio_.jpg,"Erdbeer-Joghurt mit Palio-Secco","2013-10-01 17:10:19",erdbeer-joghurt-mit-palio-secco,erdbeer-joghurt-mit-palio-secco.html,4,3050.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/e/r/erdbeer-joghurt__mit_palio_.jpg,"Erdbeer-Joghurt mit Palio-Secco",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/e/r/erdbeer-joghurt__mit__palio_.jpg,"Erdbeer-Joghurt mit Palio-Secco",2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/e/r/erdbeer-joghurt_mit_palio_.jpg,"Erdbeer-Joghurt mit Palio-Secco",3,0,,,,,,,,,,,,,,,,
10127,,Default,simple,,,base,,"2013-10-01 17:11:39",,,,,"2-3 Tage","Wir haben hier für Sie eine Auswahl unserer Pralinen zusammengestellt.
Edle Pralinen in einer schönen Verpackung. Eine Schleife ( kann varieren) rundet das Bild ab.
Mit Alkohol",1,,,,,500,0,/p/r/pralinen_oval_.jpg,"gemischte ovale Pralinenpackung",,,,"gemischte ovale Pralinenpackung, Onlineshop, Ostern, Pralinen & Gebäck","gemischte ovale Pralinenpackung, Onlineshop, Ostern, Pralinen & Gebäck","gemischte ovale Pralinenpackung",,,,"Use config","Use config","gemischte ovale Pralinenpackung 300g",300,,,"Block after Info Column",,17.9000,,,0,,,,,,,,"Jede Pralinen ein Wohlgenuss.
Ein Geschenk das auf der Zunge zergeht. ",/p/r/pralinen_oval_.jpg,"gemischte ovale Pralinenpackung",,,,1,2,/p/r/pralinen_oval_.jpg,"gemischte ovale Pralinenpackung","2013-10-01 17:11:39",gemischte-ovale-pralinenpackung-300g,gemischte-ovale-pralinenpackung-300g.html,4,500.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/r/pralinen_oval_.jpg,"gemischte ovale Pralinenpackung",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/p/r/pralinen_oval.jpg,"gemischte ovale Pralinenpackung",2,0,,,,,,,,,,,,,,,,
50010,,Default,simple,,,base,,"2013-10-01 17:12:48",,,,,"2-3 Tage","Terrakottahasen, liebevoll bemalt",1,,,,,500,0,/l/u/lustige_haeschen_klein.jpg,"Lustige Häschen",,,,"Lustige Häschen, Onlineshop, Ostern / Weihnachten","Lustige Häschen, Onlineshop, Ostern / Weihnachten","Lustige Häschen",,,,"Use config","Use config","Lustige Häschen",,,,"Block after Info Column",,8.9000,,,0,,,,,,,,"Süße verspielte Hasenkinder",/l/u/lustige_haeschen_klein.jpg,"Lustige Häschen",,,,1,2,/l/u/lustige_haeschen_klein.jpg,"Lustige Häschen","2013-10-01 17:12:48",lustige-haeschen,lustige-haeschen.html,4,500.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/l/u/lustige_haeschen_klein.jpg,"Lustige Häschen",1,0,,,,,,,,,,,,,,,,
50009,,Default,simple,,,base,,"2013-10-01 17:13:51",,,,,"2-3 Tage","Terrakotta liebevoll bemalt",1,,,,,400,0,/r/o/rosa_haeschen_klein.jpg,"Hase ""Pink""",,,,"Hase ""Pink"", Onlineshop, Ostern / Weihnachten","Hase ""Pink"", Onlineshop, Ostern / Weihnachten","Hase ""Pink""",,,,"Use config","Use config","Hase ""Pink""",,,,"Block after Info Column",,6.5000,,,0,,,,,,,,"Terrakottahasen
Im Set",/r/o/rosa_haeschen_klein.jpg,"Hase ""Pink""",,,,1,2,/r/o/rosa_haeschen_klein.jpg,"Hase ""Pink""","2013-10-01 17:13:51",hase-pink,hase-pink.html,4,400.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/r/o/rosa_haeschen_klein.jpg,"Hase ""Pink""",1,0,,,,,,,,,,,,,,,,
50007,,Default,simple,,,base,,"2013-10-01 17:15:08",,,,,"2-3 Tage","Terrakotta mit Plüsch",1,,,,,850,0,/s/c/schaefchen_mit__pluesch_klein.jpg,"Häschen mit Plüsch",,,,"Häschen mit Plüsch, Onlineshop, Ostern / Weihnachten","Häschen mit Plüsch, Onlineshop, Ostern / Weihnachten","Häschen mit Plüsch",,,,"Use config","Use config","2 Schäfchen mit Plüsch",,,,"Block after Info Column",,10.8000,,,0,,,,,,,,"Zwei süße Dekoschafe",/s/c/schaefchen_mit__pluesch_klein.jpg,"Häschen mit Plüsch",,,,1,2,/s/c/schaefchen_mit__pluesch_klein.jpg,"Häschen mit Plüsch","2013-10-01 17:15:08",2-schaefchen-mit-pluesch,2-schaefchen-mit-pluesch.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/l/plueschschaf_klein.jpg,"Häschen mit Plüsch",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/s/c/schaefchen_mit__pluesch_klein.jpg,"Häschen mit Plüsch",2,0,,,,,,,,,,,,,,,,
50003,,Default,simple,,,base,,"2013-10-01 17:16:19",,,,,"2-3 Tage","Terracotta, bemalt in Naturtönen

Höhe 11 cm, 15 cm  im Set 

",1,,,,,850,0,/h/a/hasi_frohe_ostern_klein.jpg,"Hase wünscht Frohe Ostern",,,,"Hase wünscht Frohe Ostern, Onlineshop, Dekoration","Hase wünscht Frohe Ostern, Onlineshop, Dekoration","Hase wünscht Frohe Ostern",,,,"Use config","Use config","Hase wünscht Frohe Ostern",,,,"Block after Info Column",,9.9000,,,0,,,,,,,,"lustige Hasen wünschen frohe Ostern",/h/a/hasi_frohe_ostern_klein.jpg,"Hase wünscht Frohe Ostern",,,,1,2,/h/a/hasi_frohe_ostern_klein.jpg,"Hase wünscht Frohe Ostern","2013-10-01 17:16:19",hase-wuenscht-frohe-ostern,hase-wuenscht-frohe-ostern.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/h/a/hasi_frohe_ostern_klein.jpg,"Hase wünscht Frohe Ostern",1,0,,,,,,,,,,,,,,,,
50002,,Default,simple,,,base,,"2013-10-01 17:17:30",,,,,"2-3 Tage","Terracotta, bemalt in fröhlich frischen Farbtönen, liebevolle Details",1,,,,,300,0,/m/i/minihasen_set.jpg,"Mini Hasen, Onlineshop",,,,"Mini Hasen, Onlineshop, Ostern / Weihnachten","Mini Hasen, Onlineshop, Ostern / Weihnachten","Mini Hasen, Onlineshop",,,,"Use config","Use config","Mini Hasen",,,,"Block after Info Column",,5.5000,,,0,,,,,,,,"Eine schöne Osterdeko",/m/i/minihasen_set.jpg,"Mini Hasen, Onlineshop",,,,1,2,/m/i/minihasen_set.jpg,"Mini Hasen, Onlineshop","2013-10-01 17:17:30",mini-hasen,mini-hasen.html,4,300.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/i/minihasen_set.jpg,"Mini Hasen, Onlineshop",1,0,,,,,,,,,,,,,,,,
20084,,Default,simple,,,base,,"2013-10-01 17:19:08",,,,,"2-3 Tage","Der saftige Sacherboden wird mit Aprikosenmarmelade gefüllt und mit Nougat überzogen. Eingeschlagen wird die Torte mit Marzipan. Das Bild wird mit Lebensmittelfarbe auf Esspapier gedruckt. Sie können die Torte auch als Nussgeschmack bekommen. <p>Saftige, aromatisch gew&uuml;rzte und exquisit gef&uuml;llte Nusstorte mit vielen  frisch gemahlenen Haseln&uuml;ssen. Dünn gef&uuml;llt wird die klassische Nusstorte mit  einer leichten Vanillecreme und Himbeer/Johannisbeermarmelade, überzogen mit feiner Zartbitterschokolade.</p> NICHT VERSANDFÄHIG",1,,,,,3350,0,/k/o/kommunion.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",,,,"Viereckige Geburtstagtorte mit Sacherfüllung - NEU, Produkte, Foto & Bilder Torten","Viereckige Geburtstagtorte mit Sacherfüllung - NEU, Produkte, Foto & Bilder Torten","Viereckige Geburtstagtorte mit Sacherfüllung - NEU",,,,"Use config","Use config","Kommunion oder Konfirmationstorte ohne Alkohol",3000,,,"Block after Info Column",,75.0000,,,0,,,,,,,,"Ein toller Blickfang für Ihre Kaffeetafel.",/k/o/kommunion.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",,,,1,2,/k/o/kommunion.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung","2013-10-01 17:19:08",kommunion-oder-konfirmationstorte-ohne-alkohol,kommunion-oder-konfirmationstorte-ohne-alkohol.html,4,3350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/v/i/viereckige_geburtstagstorte_1__1.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/k/o/kommunion.jpg,"Viereckige Geburtstagtorte mit Sacherfüllung",2,0,,,,,,,,,,,,,,,,
20013,,Default,simple,,,base,,"2013-10-01 17:20:33",,,,,"2-3 Tage","Saftige Sachermasse wird mit einer leichten Schokoladencreme vermengt und in die mit der Hand ausgemalten Form gefüllt.",1,,,,,1550,0,/f/u/fu_ball_dsci0219_1.jpg,Fußball,,,,"Fußballtorte Ø 16 cm 1200 g","Fußballtorte Ø 16 cm 1200 g","Fußballtorte Ø 16 cm 1200 g",,,,"Use config","Use config","Fußballtorte Ø 16 cm 1200 g ohne Alkohol",1200,,,"Block after Info Column",,21.9000,,,0,,,,,,,,"Der Hit für die EM! Nicht nur für die Männer.",/f/u/fu_ball_dsci0219_1.jpg,Fußball,,,,1,2,/f/u/fu_ball_dsci0219_1.jpg,Fußball,"2013-10-01 17:20:33",fussballtorte-o-16-cm-1200-g-ohne-alkohol,fussballtorte-o-16-cm-1200-g-ohne-alkohol.html,4,1550.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/u/fu_ball_dsci0219_1.jpg,Fußball,1,0,,,,,,,,,,,,,,,,
20012,,Default,simple,,,base,,"2013-10-01 17:21:57",,,,,"2-3 Tage","Saftiger Biskuit wird mit Rum, Kirschwasser, kandierten Früchten und einer locker-leichten Buttercreme vemengt und in die mit der Hand ausgemalten Form gefüllt. Lassen Sie sich dieses Geschmackserlebnis zur EM nicht entgehen.",1,,,,,1550,0,/f/u/fu_ball_dsci0219_1_1.jpg,Fußball,,,,"Fußballtorte Ø 16 cm 1200 g","Fußballtorte Ø 16 cm 1200 g","Fußballtorte Ø 16 cm 1200 g",,,,"Use config","Use config","Fußballtorte Ø 16 cm 1200 g",1200,,,"Block after Info Column",,21.9000,,,0,,,,,,,,"Der Hit für die EM! Nicht nur für die Männer.",/f/u/fu_ball_dsci0219_1_1.jpg,Fußball,,,,1,2,/f/u/fu_ball_dsci0219_1_1.jpg,Fußball,"2013-10-01 17:21:57",fussballtorte-o-16-cm-1200-g,fussballtorte-o-16-cm-1200-g.html,4,1550.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/u/fu_ball_dsci0219_1_1.jpg,Fußball,1,0,,,,,,,,,,,,,,,,
20111,,Default,simple,,,base,,"2013-10-01 17:23:07",,,,,"2-3 Tage","Je 1/4 der Viktoria-Torte mit Orangensaft und Badischem Wein, die Heidelberger Erdbeer-Joghurt-Torte mit der leichten Erdbeerjoghurtfüllung, die Baumkuchen-Torte Amaretto Vanilla und die Champagner-Melba-Torte mit Pfirsichen und viel französichen Champagner.
 ",1,,,,,1550,0,/v/i/vierteltorte_neckartal_1_.jpg,"4/4 Torte Neckartal",,,,"4/4 Torte Neckartal","4/4 Torte Neckartal","4/4 Torte Neckartal",,,,"Use config","Use config","4/4 Torte Neckartal",1200,,,"Block after Info Column",,29.0000,,,0,,,,,,,,"20 cm Ø 1200 g 
4/4 Torte Neckartal",/v/i/vierteltorte_neckartal_1_.jpg,"4/4 Torte Neckartal","2013-10-01 00:00:00",26.0000,,1,2,/v/i/vierteltorte_neckartal_1_.jpg,"4/4 Torte Neckartal","2013-10-01 17:23:07",4-4-torte-neckartal,4-4-torte-neckartal.html,4,1550.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/v/i/vierteltorte_neckartal_1_.jpg,"4/4 Torte Neckartal",1,0,,,,,,,,,,,,,,,,
10015,,Default,simple,Pralinen,"Root Catalog",base,,"2013-10-01 17:24:29",,,,,"2-3 Tage","Eine süße Katzendose ist gefüllt mit 420 g Weihnachtspralinen ohne Alkohol.",1,,,,,700,0,/p/1/p1010009.jpg,"Katzendose mit Pralinen ohne Alkohol",,,,"Katzendose mit Schokolade","Katzendose mit Schokolade","Katzendose mit Schokolade",,,,"Use config","Use config","Naschkätzchen ohne Alkohol",420,,,"Block after Info Column",,19.9000,,,0,,,,,,,,"Diese Pralinen möchten Kinder auch naschen.",/p/1/p1010009.jpg,"Katzendose mit Pralinen ohne Alkohol",,,,1,2,/p/1/p1010009.jpg,"Katzendose mit Pralinen ohne Alkohol","2014-10-08 10:57:50",katzendose-mit-schokolade,katzendose-mit-schokolade.html,4,700.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/p/1/p1010009.jpg,"Katzendose mit Pralinen ohne Alkohol",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70002,,Default,simple,,,base,,"2013-10-01 17:25:38",,,,,"2-3 Tage","Diese Teekombination besteht aus je 100 gr. Weihnachtsgrüntee  100 gr Weihnachtsroibuschtee 100 gr Weihnachtsschwarztee und 150 g Weihnachtsfrüchtetee .Dazu kommt ein wunderschöner Engel und eine Engelskerze. ",1,,,,,1100,0,/w/e/weihnachtstee.jpg,"Teepresent Winterzauber",,,,"Teepresent Winterzauber, Onlineshop, Weihnachten, Kaffee, Tee, Honig & Marmelade","Teepresent Winterzauber, Onlineshop, Weihnachten, Kaffee, Tee, Honig & Marmelade","Teepresent Winterzauber",,,,"Use config","Use config","Teepräsent Winterzauber",,,,"Block after Info Column",,21.3000,,,0,,,,,,,,"Für alle Teeliebhaber. ",/w/e/weihnachtstee.jpg,"Teepresent Winterzauber",,,,1,2,/w/e/weihnachtstee.jpg,"Teepresent Winterzauber","2013-10-01 17:25:38",teepraesent-winterzauber,teepraesent-winterzauber.html,4,1100.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/w/e/weihnachtstee.jpg,"Teepresent Winterzauber",1,0,,,,,,,,,,,,,,,,
20007,,Default,simple,Weihnachten,"Root Catalog",base,,"2013-10-01 17:27:23",,,,,"2-3 Tage","Kleingeschnittene, getrocknete Zwtschgen, Birnen, Feigen und Datteln werden über Nacht eingeweicht. Der Teig aus Zitronat, Orangeat, Rosinen, Nüssen, Zucker, Mehl, Hefe, Gewürzen(Zitrone,Salz,Zimt,Nelken) und etwsa Rum wird mit dem eingeweichten Trockenobst gemischt, mit der Hand geformt und anschließend schonend gebacken. Zum Schluss wird das Früchtebrot mit weißer Kuvertüre überzogen, und mit Mandeln und einer Belegkirsche verziert. (ohne Konservierungsstoffe und ohne künstlichen Aromen.)",1,,,,,850,0,/s/t/strohauers_fr_chtebrot.jpg,"Strohauer`s Früchtebrot",,,,"Strohauer`s Früchtebrot","Strohauer`s Früchtebrot","Strohauer`s Früchtebrot",,,,"Use config","Use config","Strohauer`s Früchtebrot  500g",500,,,"Block after Info Column",,6.0000,,,0,,,,,,,,"Wieder da! Eine sehr saftige wohlschmeckende Weihnachtsspezialität.",/s/t/strohauers_fr_chtebrot.jpg,"Strohauer`s Früchtebrot",,,,1,2,/s/t/strohauers_fr_chtebrot.jpg,"Strohauer`s Früchtebrot","2014-10-08 15:06:26",strohauer-s-fruechtebrot-500g,strohauer-s-fruechtebrot-500g.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/f/r/fr_chtebrot_.jpg,"Strohauer`s Früchtebrot",1,0,,,,,,,,,,,,,,,,
,,,,Kuchen,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/f/r/fr_chtebrot_1.jpg,"Strohauer`s Früchtebrot",2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/s/t/strohauers_fr_chtebrot.jpg,"Strohauer`s Früchtebrot",3,0,,,,,,,,,,,,,,,,
20060,,Default,simple,,,base,,"2013-10-01 17:31:33",,,,,"2-3 Tage","Individuellen Text zu verschiedenen Anlässen wir [...]",1,,,,,20,0,/g/e/geburtstagskarte_4.jpg,"Motiv 4: Herzlichen Glückwunsch ",,,,Glückwunschkarte,Glückwunschkarte,Glückwunschkarte,,,,"Use config","Use config",Glückwunschkarte,,,,"Block after Info Column",,3.0000,,,0,,,,,,,,"Individuellen Text zu verschiedenen Anlässen wir [...]",/g/e/geburtstagskarte_4.jpg,"Motiv 4: Herzlichen Glückwunsch ",,,,1,1,/g/e/geburtstagskarte_4.jpg,"Motiv 4: Herzlichen Glückwunsch ","2013-10-01 17:31:33",glueckwunschkarte,glueckwunschkarte.html,4,20.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/o/s/osterkarte_2.jpg,"Motiv 1: Frohe Ostern  mit Lämmchen",1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/d/a/danke-karte.jpg,"Motiv 1: Danke ",2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/w/e/weihnachtskarte_1_.jpg,"Motiv 2: Weihnachten ",3,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/w/e/weihnachtskarte_2012.jpg,"Motiv 3: Weihnachten",4,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/g/e/geburtstagskarte_1.jpg,"Motiv 4: Die besten Wünsche ",5,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/g/e/geburtstagskarte_4.jpg,"Motiv 4: Herzlichen Glückwunsch ",6,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/w/e/weihnachtskarte_2012_1_.jpg,"Motiv 5: Weihnachten",7,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/o/s/osterkarte_1_1.jpg,"Motiv 2: Frohe Ostern mit Tulpenmotiv",8,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/g/e/geburtstagskarte.jpg,"Motiv 6: Liebe Grüsse",9,1,,,,,,,,,,,,,,,,
70009,,Default,simple,,,base,,"2013-10-01 17:32:51",,,,,"2-3 Tage","<div class=""std"">Ein hervorragender Gr&uuml;ntee, der nach einer Schlucht benannt ist.  Ein leicht gedrehtes, tiefgr&uuml;nes Blatt mit sehr hellem Aufguss. Ein  erstklassiger Gr&uuml;ntee der mit seiner Geschmacksvielfalt &uuml;berrascht.</div>",1,,,,,100,0,/o/1/o1.jpg,"Grüntee ""San Xian Mao Jian""",,,,"Grüntee ""San Xian Mao Jian"" ab, Produkte, Kaffee, Tee, Honig & Marmelade","Grüntee ""San Xian Mao Jian"" ab, Produkte, Kaffee, Tee, Honig & Marmelade","Grüntee ""San Xian Mao Jian""",,,,"Use config","Use config","Grüntee ""San Xian Mao Jian"" ab",,,,"Block after Info Column",,3.1000,,,0,,,,,,,,"<div class=""std"">Ein erstklassiger Gr&uuml;ntee der mit seiner Geschmacksvielfalt &uuml;berrascht.</div>",/o/1/o1.jpg,"Grüntee ""San Xian Mao Jian""",,,,1,2,/o/1/o1.jpg,"Grüntee ""San Xian Mao Jian""","2013-10-01 17:32:51",gruentee-san-xian-mao-jian-ab,gruentee-san-xian-mao-jian-ab.html,4,100.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/o/2/o2.jpg,"Grüntee ""San Xian Mao Jian""",1,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/o/1/o1.jpg,"Grüntee ""San Xian Mao Jian""",2,0,,,,,,,,,,,,,,,,
